162013: [0, 0, 3, 0, 0, 1, 2, 2, 0, 2, 0, 3, 0, 1, 4, 0, 1, 4, 1, 1]
162017: [0, 1, 1, 2, 1, 2, 4, 2, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 0]
162057: [0, 1, 2, 3, 3, 4, 1, 0, 2, 2, 3, 1, 0, 2, 0, 4, 0, 1, 0, 0]
162084: [2, 1, 4, 4, 4, 3, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0]
162102: [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 5, 3, 10, 12, 5]
162135: [0, 1, 0, 1, 5, 2, 1, 0, 2, 0, 1, 0, 3, 0, 2, 3, 0, 1, 0, 0]
162207: [5, 3, 0, 4, 2, 3, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
162235: [0, 0, 0, 5, 2, 1, 2, 4, 0, 4, 0, 1, 0, 3, 1, 1, 0, 1, 0, 3]
162237: [0, 0, 2, 2, 7, 2, 3, 2, 2, 0, 3, 3, 2, 3, 2, 1, 1, 1, 0, 0]
162284: [0, 1, 7, 3, 2, 2, 2, 1, 4, 1, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0]
162290: [0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 4, 0, 4, 5, 4, 3, 1, 5, 3, 1]
162291: [0, 0, 3, 2, 0, 3, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]
162320: [0, 3, 1, 0, 3, 2, 2, 0, 3, 0, 1, 0, 2, 3, 1, 1, 0, 0, 0, 0]
162331: [0, 0, 5, 5, 8, 2, 6, 7, 7, 6, 4, 4, 2, 4, 1, 1, 2, 2, 1, 0]
162337: [0, 1, 5, 4, 7, 5, 1, 5, 1, 1, 5, 0, 3, 0, 2, 2, 2, 1, 1, 0]
162410: [7, 2, 1, 1, 2, 7, 9, 6, 3, 8, 4, 5, 6, 2, 8, 9, 9, 6, 2, 7]
162423: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 2, 3, 0, 0, 1]
162433: [0, 0, 2, 2, 4, 5, 6, 4, 0, 2, 1, 1, 0, 0, 3, 1, 0, 0, 1, 0]
162436: [1, 0, 0, 1, 2, 4, 1, 2, 2, 1, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0]
162511: [0, 0, 7, 5, 2, 4, 1, 1, 2, 2, 2, 3, 1, 0, 3, 0, 1, 0, 1, 1]
162535: [0, 1, 4, 0, 1, 5, 1, 0, 1, 1, 7, 3, 6, 8, 12, 10, 15, 1, 10, 4]
162585: [7, 10, 40, 49, 32, 58, 46, 67, 31, 61, 28, 34, 28, 30, 41, 43, 46, 27, 26, 17]
162605: [0, 1, 5, 11, 9, 1, 13, 7, 10, 3, 11, 3, 6, 3, 7, 1, 6, 2, 1, 1]
162680: [0, 2, 5, 5, 5, 5, 2, 5, 3, 5, 5, 6, 3, 2, 4, 2, 1, 2, 2, 0]
162828: [1, 1, 2, 2, 0, 3, 3, 2, 1, 4, 2, 5, 0, 6, 2, 6, 4, 0, 2, 5]
162894: [0, 0, 2, 1, 4, 0, 0, 1, 1, 1, 2, 0, 1, 5, 3, 0, 0, 0, 2, 0]
162909: [3, 1, 2, 5, 1, 2, 1, 2, 1, 0, 0, 2, 0, 1, 1, 0, 5, 0, 0, 0]
162915: [3, 11, 13, 4, 15, 9, 9, 0, 3, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0]
162995: [2, 5, 8, 3, 5, 7, 15, 2, 8, 6, 17, 4, 6, 15, 14, 19, 15, 8, 15, 16]
163009: [1, 1, 4, 9, 4, 8, 6, 3, 16, 10, 10, 7, 10, 8, 10, 2, 6, 5, 8, 8]
163034: [0, 0, 0, 0, 1, 0, 1, 0, 2, 3, 3, 1, 0, 3, 1, 0, 1, 2, 2, 1]
163068: [0, 2, 3, 1, 0, 1, 7, 0, 2, 1, 3, 3, 2, 0, 1, 2, 1, 1, 1, 3]
163088: [1, 0, 11, 4, 4, 5, 2, 4, 6, 6, 0, 1, 2, 5, 5, 6, 2, 1, 2, 2]
163157: [0, 2, 2, 2, 1, 1, 1, 1, 2, 1, 0, 1, 1, 4, 1, 1, 1, 0, 1, 0]
163173: [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 3, 2, 0, 5]
163187: [0, 0, 2, 2, 9, 8, 5, 1, 3, 1, 6, 4, 0, 3, 0, 1, 1, 2, 0, 1]
163238: [0, 1, 6, 5, 4, 4, 4, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
163270: [1, 1, 2, 2, 2, 0, 4, 3, 0, 1, 1, 0, 3, 0, 0, 0, 0, 1, 0, 2]
163354: [0, 1, 3, 3, 0, 2, 1, 5, 3, 1, 13, 10, 10, 9, 4, 6, 13, 5, 8, 2]
163380: [1, 0, 2, 4, 10, 8, 12, 1, 4, 2, 8, 5, 4, 11, 10, 4, 4, 2, 4, 1]
163412: [0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 2, 2, 3, 2, 1, 5]
163471: [0, 3, 6, 4, 5, 11, 8, 8, 2, 6, 2, 2, 3, 2, 2, 1, 1, 2, 1, 2]
163541: [0, 7, 9, 12, 7, 3, 4, 2, 1, 3, 2, 1, 1, 0, 0, 2, 1, 4, 0, 0]
163735: [3, 0, 3, 2, 2, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 4, 1, 2, 0, 0]
163738: [0, 2, 1, 2, 4, 3, 0, 1, 2, 1, 0, 1, 2, 2, 3, 3, 3, 0, 4, 1]
163764: [1, 2, 6, 0, 3, 2, 0, 2, 4, 1, 0, 1, 0, 4, 0, 1, 1, 1, 0, 0]
163808: [0, 3, 4, 4, 0, 5, 4, 5, 0, 3, 1, 3, 2, 3, 4, 4, 2, 0, 2, 0]
163816: [0, 3, 3, 5, 5, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0]
163826: [1, 0, 6, 10, 2, 12, 8, 15, 2, 18, 6, 6, 7, 2, 9, 14, 16, 9, 6, 13]
163912: [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 9, 9, 4, 2, 3, 8, 9, 3, 5]
163922: [1, 0, 4, 5, 3, 4, 1, 1, 2, 0, 0, 0, 0, 0, 3, 3, 0, 1, 1, 0]
163940: [1, 6, 11, 10, 7, 4, 4, 4, 3, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0]
164010: [0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 7, 5, 0, 7, 3]
164044: [0, 0, 1, 6, 3, 9, 2, 3, 2, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
164088: [0, 2, 2, 5, 4, 2, 9, 7, 6, 1, 4, 0, 0, 1, 8, 6, 8, 11, 11, 3]
164122: [0, 1, 3, 4, 6, 6, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
164197: [0, 0, 2, 3, 5, 4, 4, 0, 5, 3, 4, 0, 0, 1, 2, 2, 6, 8, 3, 1]
164205: [0, 0, 3, 0, 3, 0, 8, 0, 3, 1, 4, 3, 3, 2, 5, 3, 3, 1, 4, 0]
164237: [0, 3, 6, 0, 4, 5, 3, 0, 3, 1, 2, 0, 1, 3, 2, 0, 1, 1, 1, 2]
164340: [0, 0, 2, 3, 7, 13, 5, 6, 4, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]
164420: [0, 0, 0, 2, 2, 6, 3, 4, 3, 2, 0, 3, 1, 2, 2, 1, 3, 1, 0, 0]
164444: [0, 4, 1, 3, 3, 1, 4, 2, 0, 3, 0, 1, 1, 1, 0, 2, 0, 1, 1, 0]
164485: [0, 0, 1, 6, 4, 5, 2, 2, 1, 1, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1]
164493: [0, 0, 0, 0, 2, 2, 0, 3, 5, 3, 1, 2, 0, 0, 0, 1, 2, 1, 4, 1]
164558: [0, 2, 5, 5, 5, 5, 3, 3, 1, 6, 1, 3, 0, 1, 1, 1, 3, 2, 0, 0]
164685: [0, 0, 3, 3, 5, 7, 2, 5, 4, 6, 2, 4, 3, 0, 3, 1, 11, 3, 0, 1]
164781: [0, 0, 2, 0, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0]
164845: [0, 1, 1, 6, 4, 6, 2, 6, 3, 8, 2, 10, 10, 20, 28, 23, 11, 15, 22, 21]
164904: [0, 3, 4, 4, 8, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
164920: [3, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 3, 3, 2, 5, 2, 3]
164950: [1, 2, 0, 0, 1, 4, 1, 0, 1, 0, 1, 1, 0, 6, 3, 3, 1, 2, 0, 3]
164958: [0, 5, 5, 1, 3, 2, 0, 0, 5, 0, 3, 1, 0, 1, 2, 0, 2, 1, 0, 0]
164973: [0, 0, 3, 0, 5, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1]
165008: [0, 1, 0, 1, 0, 3, 2, 4, 4, 2, 0, 0, 3, 2, 0, 3, 2, 0, 0, 1]
165024: [1, 2, 3, 0, 2, 1, 3, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0]
165034: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 3, 0, 0, 1, 3]
165046: [0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 3, 6, 3, 7, 22, 21, 7, 12]
165069: [0, 0, 0, 1, 0, 2, 2, 4, 2, 3, 0, 2, 0, 2, 8, 1, 11, 10, 4, 3]
165131: [0, 1, 0, 0, 2, 1, 0, 0, 0, 2, 3, 3, 1, 2, 2, 2, 5, 0, 0, 1]
165252: [0, 0, 0, 0, 2, 0, 2, 1, 4, 4, 4, 1, 2, 1, 0, 0, 0, 0, 0, 0]
165287: [0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 3, 2, 1, 1, 3, 0, 0, 1]
165289: [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
165361: [0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 2, 6, 3, 1, 2]
165397: [0, 9, 10, 9, 9, 11, 9, 2, 6, 2, 3, 1, 1, 0, 1, 0, 2, 0, 0, 0]
165410: [0, 1, 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 0, 2, 1, 0, 0, 0, 0, 1]
165447: [0, 5, 5, 6, 4, 5, 2, 4, 3, 2, 0, 3, 1, 2, 2, 2, 5, 4, 1, 4]
165608: [1, 8, 10, 9, 8, 2, 4, 2, 0, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0]
165625: [2, 6, 5, 9, 4, 6, 6, 4, 4, 2, 4, 1, 2, 6, 2, 3, 4, 0, 0, 0]
165662: [0, 3, 8, 7, 7, 6, 5, 2, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0]
165753: [0, 1, 1, 0, 3, 3, 0, 2, 3, 0, 0, 3, 0, 3, 4, 2, 2, 0, 7, 0]
165846: [0, 0, 2, 4, 3, 1, 1, 1, 2, 2, 6, 1, 0, 2, 1, 0, 0, 0, 0, 0]
165851: [1, 6, 3, 4, 7, 4, 5, 4, 3, 1, 2, 1, 3, 1, 1, 1, 0, 1, 1, 0]
166075: [1, 5, 2, 1, 2, 0, 3, 1, 2, 3, 2, 0, 1, 0, 1, 0, 2, 2, 0, 1]
166080: [0, 3, 3, 2, 2, 2, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
166144: [0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 2, 2, 1, 0, 0, 0]
166150: [1, 3, 0, 5, 1, 3, 1, 2, 0, 2, 0, 0, 3, 0, 0, 1, 0, 1, 1, 0]
166196: [0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 1, 4, 0, 2]
166222: [0, 2, 3, 2, 5, 1, 2, 1, 6, 4, 3, 3, 1, 0, 0, 0, 2, 0, 0, 1]
166262: [0, 0, 0, 1, 1, 1, 5, 2, 0, 1, 1, 3, 0, 1, 8, 1, 3, 1, 6, 3]
166278: [0, 10, 14, 17, 22, 8, 18, 8, 21, 3, 8, 4, 5, 4, 5, 11, 9, 0, 5, 2]
166398: [0, 5, 5, 7, 2, 2, 3, 2, 0, 1, 1, 0, 1, 5, 1, 1, 0, 0, 0, 0]
166407: [0, 1, 2, 5, 7, 3, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
166471: [0, 19, 31, 10, 23, 5, 25, 5, 12, 5, 11, 2, 2, 9, 6, 5, 6, 3, 1, 1]
166539: [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 2, 0, 3, 1, 1, 1, 1]
166580: [5, 8, 10, 9, 5, 7, 3, 1, 5, 1, 1, 4, 2, 2, 2, 3, 1, 0, 0, 1]
166625: [0, 0, 2, 3, 1, 3, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 3, 0, 0]
166660: [0, 0, 1, 2, 3, 3, 4, 0, 1, 2, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]
166707: [2, 1, 17, 14, 13, 4, 3, 6, 4, 4, 4, 7, 1, 0, 3, 4, 2, 2, 2, 0]
166757: [0, 2, 1, 1, 0, 1, 1, 2, 3, 3, 3, 6, 6, 4, 7, 0, 1, 4, 1, 2]
166763: [0, 0, 2, 5, 6, 5, 6, 1, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]
166812: [1, 0, 11, 4, 10, 9, 12, 7, 13, 10, 11, 5, 8, 11, 20, 11, 9, 4, 10, 4]
166818: [0, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2, 2]
166833: [0, 1, 5, 13, 18, 9, 17, 13, 18, 4, 10, 4, 7, 2, 6, 2, 2, 10, 4, 1]
166860: [0, 5, 3, 6, 4, 12, 8, 5, 1, 9, 3, 2, 5, 1, 1, 0, 0, 0, 0, 0]
166882: [0, 1, 0, 1, 0, 4, 1, 0, 0, 0, 1, 1, 4, 2, 0, 2, 1, 0, 2, 2]
166932: [0, 5, 0, 4, 7, 7, 4, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 1]
166970: [1, 20, 17, 20, 11, 5, 8, 4, 7, 6, 7, 1, 0, 1, 4, 3, 0, 4, 0, 0]
167001: [1, 17, 9, 32, 15, 37, 20, 34, 23, 21, 12, 17, 24, 28, 22, 12, 7, 8, 1, 9]
167013: [1, 1, 1, 2, 1, 4, 2, 2, 1, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 1]
167043: [1, 2, 2, 4, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0]
167112: [0, 2, 0, 4, 1, 3, 0, 2, 3, 5, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0]
167129: [0, 1, 7, 7, 5, 3, 3, 5, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
167155: [1, 5, 11, 6, 9, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
167164: [3, 6, 4, 9, 5, 7, 12, 10, 13, 15, 7, 3, 18, 10, 16, 5, 2, 15, 5, 3]
167394: [0, 0, 2, 7, 6, 4, 4, 2, 5, 1, 2, 1, 3, 0, 7, 0, 3, 0, 2, 2]
167404: [0, 1, 3, 2, 4, 8, 3, 3, 5, 2, 3, 3, 2, 4, 2, 1, 2, 9, 10, 4]
167495: [2, 4, 8, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
167577: [0, 4, 1, 4, 1, 1, 1, 1, 3, 0, 3, 0, 2, 1, 1, 1, 4, 0, 0, 1]
167630: [4, 1, 2, 2, 7, 7, 1, 6, 6, 6, 1, 7, 4, 5, 1, 2, 3, 7, 4, 4]
167678: [0, 7, 4, 4, 1, 4, 2, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0]
167760: [0, 2, 0, 2, 4, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
167775: [0, 0, 1, 0, 2, 2, 4, 1, 1, 0, 1, 2, 1, 2, 1, 2, 2, 0, 1, 1]
167911: [0, 4, 13, 11, 3, 2, 3, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]
167916: [1, 1, 9, 8, 1, 8, 7, 5, 3, 5, 2, 4, 1, 1, 0, 3, 1, 1, 0, 1]
167945: [0, 9, 7, 8, 11, 9, 14, 12, 21, 10, 14, 11, 7, 10, 14, 9, 4, 5, 5, 6]
167947: [0, 6, 4, 6, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
168018: [2, 2, 4, 4, 1, 2, 0, 0, 1, 2, 0, 3, 2, 6, 4, 5, 0, 2, 3, 1]
168098: [0, 4, 16, 9, 5, 5, 13, 3, 1, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]
168340: [0, 3, 2, 1, 1, 1, 0, 1, 5, 1, 4, 2, 4, 6, 3, 8, 5, 5, 10, 11]
168366: [0, 2, 1, 2, 4, 2, 7, 5, 3, 4, 6, 2, 9, 2, 2, 3, 6, 3, 2, 0]
168374: [0, 3, 4, 9, 11, 8, 5, 2, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0]
168381: [2, 1, 3, 2, 0, 2, 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 0, 2, 2, 0]
168389: [1, 1, 2, 0, 0, 2, 0, 1, 2, 3, 2, 5, 0, 1, 2, 0, 1, 2, 2, 1]
168440: [1, 3, 4, 3, 3, 3, 4, 6, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0]
168446: [0, 3, 6, 5, 7, 18, 12, 11, 6, 13, 4, 4, 3, 2, 4, 1, 2, 1, 3, 3]
168464: [0, 0, 1, 3, 5, 2, 3, 4, 2, 4, 0, 3, 3, 0, 1, 0, 2, 0, 0, 1]
168615: [2, 4, 2, 0, 1, 2, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0]
168626: [0, 4, 2, 3, 6, 2, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0]
168731: [1, 1, 7, 4, 3, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
168761: [0, 2, 5, 3, 3, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
168818: [1, 2, 7, 0, 2, 4, 3, 1, 0, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2]
168854: [0, 0, 0, 2, 1, 4, 1, 2, 0, 2, 1, 0, 1, 0, 1, 6, 0, 1, 0, 2]
168928: [2, 0, 2, 5, 4, 6, 2, 3, 1, 5, 3, 0, 0, 2, 4, 0, 2, 2, 3, 4]
168939: [0, 3, 5, 2, 2, 4, 3, 4, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]
168956: [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 3]
168976: [0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0, 0, 1, 3, 0, 3]
168985: [0, 1, 2, 1, 3, 4, 2, 1, 1, 2, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0]
169100: [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2, 4, 4, 7]
169135: [0, 2, 14, 12, 16, 13, 9, 7, 4, 7, 3, 3, 3, 2, 2, 2, 1, 0, 0, 0]
169230: [0, 1, 2, 0, 1, 2, 3, 3, 1, 5, 2, 3, 3, 2, 2, 0, 0, 1, 0, 0]
169235: [5, 2, 1, 3, 5, 4, 2, 4, 0, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]
169380: [0, 2, 5, 7, 13, 14, 5, 5, 1, 4, 0, 2, 0, 1, 0, 3, 0, 0, 0, 1]
169457: [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 3, 6, 1, 0, 2, 0, 4, 3]
169496: [1, 3, 2, 0, 3, 2, 2, 4, 3, 7, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1]
169502: [2, 4, 3, 2, 3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0]
169786: [0, 2, 1, 1, 6, 0, 3, 1, 1, 0, 3, 2, 0, 1, 1, 0, 0, 0, 0, 0]
169841: [1, 6, 11, 3, 1, 3, 3, 1, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0]
169890: [0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 3]
169968: [0, 0, 0, 3, 4, 4, 2, 1, 0, 0, 0, 6, 2, 1, 2, 2, 1, 1, 0, 1]
169988: [0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 3, 1, 2]
170018: [0, 4, 2, 5, 13, 6, 4, 1, 3, 3, 5, 4, 6, 2, 4, 3, 1, 1, 2, 0]
170055: [0, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 0, 3, 2, 0, 0]
170116: [0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
170137: [0, 0, 3, 4, 1, 6, 2, 2, 1, 4, 3, 0, 0, 2, 4, 5, 4, 3, 3, 4]
170152: [0, 2, 1, 1, 0, 0, 3, 1, 1, 0, 0, 0, 1, 0, 0, 2, 3, 3, 0, 0]
170157: [0, 1, 3, 3, 2, 5, 7, 2, 1, 0, 4, 3, 0, 0, 1, 3, 2, 1, 0, 0]
170184: [0, 1, 2, 0, 4, 1, 2, 1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 1, 0]
170424: [0, 0, 1, 0, 2, 0, 1, 0, 2, 3, 0, 0, 1, 0, 2, 1, 2, 3, 2, 0]
170434: [2, 1, 0, 8, 4, 1, 1, 2, 1, 3, 1, 4, 0, 2, 0, 0, 0, 1, 1, 0]
170463: [3, 3, 7, 14, 10, 10, 3, 3, 2, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0]
170603: [0, 0, 2, 1, 2, 4, 4, 8, 9, 30, 4, 8, 2, 19, 10, 13, 5, 7, 12, 9]
170707: [1, 5, 6, 4, 3, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
170752: [0, 5, 1, 4, 1, 1, 4, 2, 0, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 2]
170852: [0, 0, 0, 0, 1, 0, 2, 1, 2, 0, 1, 0, 0, 1, 0, 0, 5, 0, 1, 1]
170877: [0, 0, 1, 1, 0, 1, 1, 3, 1, 3, 0, 1, 0, 0, 1, 0, 1, 5, 0, 0]
170882: [2, 1, 9, 8, 2, 9, 2, 3, 3, 2, 0, 2, 1, 0, 2, 3, 0, 1, 1, 0]
170890: [1, 0, 5, 9, 5, 4, 2, 1, 3, 3, 2, 4, 0, 2, 0, 1, 0, 0, 1, 0]
171054: [0, 0, 4, 1, 2, 2, 6, 3, 4, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]
171160: [0, 9, 17, 2, 14, 2, 5, 1, 2, 0, 1, 0, 2, 2, 2, 2, 4, 2, 1, 1]
171193: [0, 3, 2, 4, 0, 8, 0, 0, 5, 3, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0]
171206: [0, 4, 4, 5, 2, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]
171226: [0, 1, 3, 1, 5, 3, 3, 0, 3, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0]
171332: [1, 2, 2, 12, 18, 13, 22, 19, 7, 11, 9, 0, 2, 0, 0, 2, 0, 0, 1, 0]
171381: [1, 2, 0, 1, 0, 4, 1, 3, 1, 0, 3, 3, 0, 2, 0, 2, 0, 1, 1, 2]
171444: [2, 3, 0, 2, 2, 3, 0, 11, 7, 15, 1, 4, 3, 3, 3, 0, 2, 1, 1, 2]
171541: [3, 4, 3, 6, 4, 1, 6, 1, 4, 3, 4, 0, 1, 6, 1, 1, 0, 1, 0, 0]
171555: [0, 0, 5, 1, 0, 2, 2, 2, 0, 1, 0, 0, 0, 4, 1, 2, 1, 0, 1, 2]
171664: [0, 2, 2, 0, 3, 1, 1, 1, 3, 0, 2, 0, 4, 1, 0, 2, 0, 1, 0, 2]
171678: [0, 1, 2, 6, 6, 6, 9, 4, 8, 2, 5, 4, 1, 7, 10, 3, 7, 3, 1, 1]
171706: [1, 3, 10, 7, 14, 7, 14, 5, 6, 7, 6, 1, 2, 2, 0, 3, 2, 1, 2, 2]
171710: [0, 1, 2, 1, 3, 2, 1, 3, 6, 5, 4, 3, 3, 3, 3, 2, 1, 2, 5, 2]
171716: [0, 0, 0, 2, 1, 0, 2, 0, 2, 0, 0, 0, 1, 1, 1, 0, 9, 6, 2, 1]
171857: [6, 0, 1, 3, 7, 7, 10, 1, 2, 2, 8, 3, 5, 4, 1, 0, 2, 0, 3, 1]
171864: [1, 1, 8, 2, 2, 4, 3, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 2, 2, 1]
171884: [0, 0, 0, 4, 0, 3, 4, 1, 2, 3, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0]
171906: [0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 1, 0, 0, 4, 1, 2, 0, 0, 0]
171913: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 2, 3, 1, 1]
171925: [0, 0, 1, 1, 0, 1, 2, 1, 2, 1, 0, 3, 1, 1, 3, 2, 2, 3, 4, 0]
172075: [1, 7, 4, 5, 9, 4, 5, 1, 1, 4, 1, 5, 1, 6, 3, 0, 13, 4, 0, 3]
172108: [1, 5, 1, 2, 3, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 1]
172119: [0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 3, 2, 1]
172124: [0, 4, 1, 3, 5, 3, 4, 2, 4, 0, 4, 1, 5, 1, 2, 4, 5, 4, 1, 5]
172163: [0, 0, 2, 1, 4, 2, 2, 3, 4, 3, 4, 2, 0, 1, 3, 2, 3, 1, 3, 5]
172172: [0, 0, 3, 5, 3, 5, 2, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
172296: [1, 0, 2, 1, 0, 1, 1, 2, 1, 1, 3, 0, 0, 1, 5, 1, 0, 0, 0, 3]
172363: [0, 0, 0, 2, 1, 3, 1, 5, 3, 2, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0]
172406: [0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 2, 1, 4, 4, 2, 1, 3, 7, 3]
172471: [0, 8, 2, 1, 5, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
